	MNase.Score	sgRNAscorer.Hg	WU.CRISPR	Azimuth	Class
SURF4_chr9_136242834_.	0	12.10870629	0	0.371542913	1
SEC16A_chr9_139377833_.	0	0	0	0.3169823	1
RAB1B_chr11_66034879_.	0.330769241	68.49987224	56	0.531801812	1
SMC3_chr10_112331427_.	1.25	1.344412207	0	0.41414628	1
UGP2_chr2_64073821_.	1.282142878	55.77922483	0	0.348300714	1
QSOX2_chr9_139137006_.	0.546428561	96.9956371	63	0.615448203	1
RAB1B_chr11_66039820_.	2.403846264	80.2499752	0	0.664860925	1
RAD21_chr8_117885042_.	1.576923132	79.37415129	0	0.425224512	1
SEC24C_chr10_75506687_.	2.920833588	47.18966857	0	0.3164838	1
VPS54_chr2_64243567_.	0.711538553	0	0	0.493925349	1
ARF1_chr1_228272805_.	0.751851976	87.33100827	0	0.648219128	1
IGF2R_chr6_160393262_.	1.550000072	71.56636208	0	0.483487773	1
SEC24C_chr10_75504291_.	2.166666746	97.35232316	86	0.705730377	1
SURF4_chr9_136245236_.	1.117857218	80.52255945	0	0.484198176	1
RAB5C_chr17_40306810_.	0.02	49.55252012	0	0.447405521	1
ST3GAL4_chr11_126276881_.	1.115384579	76.78019489	55	0.520317696	1
VPS53_chr17_614529_.	1.353571296	2.6162631	0	0.278579557	1
RAB1B_chr11_66036656_.	0.741666734	73.26229846	74	0.641569378	1
VPS53_chr17_613943_.	0.162500009	0	0	0.550385206	1
YIPF5_chr5_143550221_.	0.16399999	23.29096534	0	0.323212568	1
RAB1A_chr2_65356610_.	0.274074048	91.20300982	0	0.584144678	1
RAB5C_chr17_40306804_.	0	36.06780353	0	0.347713775	1
RAD21_chr8_117886582_.	0.550000012	44.19909527	44	0.610803496	1
SEC16A_chr9_139377260_.	0	95.02505172	0	0.55016347	1
SEC23IP_chr10_121652281_.	0.099999994	68.40201771	0	0.647058729	1
EIF6_chr20_33876689_.	1.639285445	44.51238465	0	0.54581418	1
SURF4_chr9_136242738_.	0	88.80144415	52	0.576902181	1
VPS53_chr17_617564_.	0.869230866	88.47867903	0	0.569704561	1
SEC24C_chr10_75509111_.	2.400000095	74.96413414	79	0.670905774	1
ILF2_chr1_153640107_.	0.859259129	51.468832	0	0.636180903	1
ST3GAL4_chr11_126279373_.	0.918518543	43.12723044	0	0.551734191	1
TRAPPC11_chr4_184580074_.	0	93.05435573	37	0.323932486	1
SYNCRIP_chr6_86351799_.	0.922222257	31.02442345	0	0.473517669	1
TRAPPC11_chr4_184579794_.	0.695652127	44.0680572	0	0.424191214	1
EIF6_chr20_33867596_.	1.360714197	71.95103291	0	0.605478069	1
RAD21_chr8_117885761_.	0.699999928	9.560653775	0	0.138861591	1
SURF4_chr9_136242559_.	0	69.33222574	0	0.467755163	1
PRKDC_chr8_48872678_.	0	69.6999361	0	0.406901957	1
ARL1_chr12_101801556_.	0.081481472	97.89491072	0	0.251705417	1
COG1_chr17_71192757_.	0.696296275	99.85428744	0	0.678500315	1
SEC24A_chr5_133984957_.	0.572727263	97.50887567	69	0.546008055	1
ST3GAL4_chr11_126225105_.	0.976923048	48.45709499	0	0.563132939	1
CARM1_chr19_10978885_.	1.371999979	42.18061499	68	0.745403861	1
COPZ1_chr12_54719120_.	1.226923108	16.01650917	0	0.648949482	1
SEC23IP_chr10_121655460_.	1.142857075	0	0	0.357257975	1
SURF4_chr9_136242461_.	0	1.931981879	0	0.437826188	1
UGP2_chr2_64069801_.	0.366666645	38.79700124	49	0.51979691	1
RAB1A_chr2_65357253_.	0.375999987	11.09096748	0	0.286368267	1
MCL1_chr1_150551859_.	0	68.87923371	0	0.463085653	1
SMC3_chr10_112329955_.	0.849999905	0	0	0.500151304	1
COPB1_chr11_14521896_.	0.099999994	40.49006172	0	0.509361691	1
YIPF5_chr5_143547652_.	0.649999976	1.369004889	0	0.314482238	1
COPA_chr1_160310519_.	1.666666627	0	0	0.557327699	1
SURF4_chr9_136242724_.	0	18.6323667	0	0.39947795	1
COG3_chr13_46040016_.	0.225000024	49.32174712	76	0.503680711	1
MCL1_chr1_150551537_.	0.746428549	75.57721825	0	0.546567687	1
RAB1A_chr2_65356797_.	0	31.28380802	0	0.396307205	1
TRAPPC11_chr4_184575615_.	1.688000083	32.40758664	0	0.469891495	1
VPS53_chr17_618086_.	0.050000004	35.14327357	0	0.378069928	1
SEC24C_chr10_75504211_.	0.224000022	10.25990445	0	0.454858037	1
QSOX2_chr9_139137374_.	0	25.13766555	0	0.590819725	1
ILF2_chr1_153643443_.	0.199999973	80.42511049	65	0.66516164	1
TUBA1B_chr12_49522929_.	1.027999997	3.552812876	0	0.326078818	1
RAB1B_chr11_66040852_.	0.807407379	50.6590433	0	0.431694973	1
PSMC6_chr14_53174164_.	0.099999987	30.69741821	0	0.402595421	1
UGP2_chr2_64070091_.	1.407407284	62.85181453	0	0.480225582	1
UGP2_chr2_64069736_.	0.277777791	99.85661029	87	0.680414024	1
TRAPPC11_chr4_184577897_.	0.803571403	0	0	0.224744527	1
EIF6_chr20_33867729_.	1.720833302	94.43681838	0	0.566909036	1
RAB2A_chr8_61433087_.	0.788888931	40.238125	0	0.542230375	1
SEC24A_chr5_133985156_.	1.310714126	48.70482846	0	0.299604559	1
GBF1_chr10_104001187_.	0	72.30967311	0	0.292084403	1
PSMC6_chr14_53177886_.	0.174999997	89.07701491	0	0.662969807	1
ILF3_chr19_10764430_.	0.732142866	81.12262825	0	0.452861739	1
CARM1_chr19_10980030_.	1.092592716	39.86669071	44	0.232927432	1
EIF6_chr20_33874796_.	0.569230735	83.24530481	0	0.613833189	1
CARM1_chr19_10979484_.	1.322222233	90.05987415	68	0.616189344	1
SEC24A_chr5_133984747_.	0.642307639	28.25724903	20	0.577131131	1
RAB1A_chr2_65357283_.	0.382142842	82.30248703	79	0.681488531	1
RAB5C_chr17_40311737_.	3.944000006	33.07192087	0	0.395508802	1
VPS53_chr17_618016_.	0	12.30895045	0	0.329612713	1
SURF4_chr9_136242706_.	0	38.91517147	0	0.320484298	1
ST3GAL4_chr11_126275566_.	0.814814806	55.38397213	0	0.495112176	1
IGF2R_chr6_160390320_.	0	0	0	0.267319357	1
COPA_chr1_160312997_.	0.324999988	29.45797656	0	0.445808133	1
TRAPPC11_chr4_184580794_.	1.216666698	93.26602976	0	0.44147393	1
QSOX2_chr9_139134074_.	1.604000092	13.05465806	0	0.506706096	1
VPS53_chr17_617435_.	0.330769241	22.33391552	0	0.545819877	1
COG3_chr13_46039246_.	0	16.20454917	0	0.411373058	1
RAB1B_chr11_66034523_.	0.632142901	86.98936542	0	0.4354632	1
PRKDC_chr8_48873561_.	0	86.99323683	82	0.638090967	1
ILF3_chr19_10767824_.	0.764285624	2.475233105	0	0.520886963	1
RAB1B_chr11_66033514_.	0.257142872	59.0024884	0	0.240338062	1
RAD21_chr8_117885849_.	1.612499833	28.98540625	0	0.369103334	1
QSOX2_chr9_139137597_.	0	65.19084769	0	0.389875295	1
SMC3_chr10_112331905_.	0.729166687	0	0	0.639102926	1
GOLGA1_chr9_127702676_.	0.237499997	74.50900361	58	0.683635172	1
QSOX2_chr9_139137510_.	0	0	0	0.220236693	1
IGF2R_chr6_160390719_.	0.017857144	97.25336251	0	0.378377286	1
TRAPPC11_chr4_184579021_.	1.610714555	0	0	0.460948127	1
SEC16A_chr9_139377686_.	0	0	0	0.225869813	1
EIF6_chr20_33871962_.	0.396428585	61.94771087	35	0.616646275	1
GOLGA1_chr9_127705912_.	0.83214289	29.35252669	0	0.333954344	1
IGF2R_chr6_160393541_.	1.496428609	21.93851535	51	0.457667993	1
SURF4_chr9_136242599_.	0	56.22841918	0	0.316642838	1
SURF4_chr9_136245858_.	1.432143092	9.512574529	0	0.467174815	1
VPS54_chr2_64245995_.	0	87.55422281	0	0.396702878	1
RAB2A_chr8_61431366_.	0.484000027	14.92749952	0	0.410919249	1
ARL1_chr12_101801440_.	0.354166657	73.37091921	36	0.606873766	1
C17orf75_chr17_30665749_.	1.859259248	17.26572153	0	0.396685033	1
EIF6_chr20_33875321_.	0.664285779	53.17984845	0	0.490666146	1
VPS53_chr17_618089_.	0.092307687	0	0	0.503384928	1
RAB1B_chr11_66034894_.	0.525000036	97.52159602	0	0.703564355	1
RAD21_chr8_117887185_.	0.058333337	70.60540397	80	0.672468162	1
UGP2_chr2_64068788_.	0.157142848	56.97021852	0	0.526165227	1
RAB1A_chr2_65357306_.	0.251851827	89.38444187	63	0.572444377	1
RAB1A_chr2_65356641_.	0.367857158	95.44364349	63	0.506863833	1
GOLGA1_chr9_127706816_.	0.112500004	0	0	0.449178818	1
EIF6_chr20_33871321_.	1.115384579	0	0	0.606598593	1
SEC16A_chr9_139377826_.	0	0	0	0.433867923	1
ARF1_chr1_228271229_.	0.853571355	30.38069987	0	0.502441855	1
GOLGA1_chr9_127705522_.	0.414285719	57.91915681	0	0.552345614	1
SURF4_chr9_136242523_.	0	79.18198179	0	0.42819654	1
IGF2R_chr6_160390488_.	0	27.22306594	0	0.317598502	1
SURF4_chr9_136238280_.	1.007142782	6.00662417	0	0.363594102	1
IGF2R_chr6_160390453_.	0	81.16163733	62	0.35903289	1
SEC24C_chr10_75504222_.	0.346428603	90.0779776	20	0.486866575	1
ARL1_chr12_101796641_.	1.117857099	61.23105728	0	0.484662779	1
RAB1B_chr11_66040457_.	1.007692337	14.93280889	34	0.517188593	1
CARM1_chr19_10984603_.	0.742307663	0	0	0.381558619	1
SEC23B_chr20_18490683_.	0.70416671	28.07507146	0	0.470592208	1
ILF2_chr1_153643496_.	0.117857136	61.2347812	0	0.518461606	1
COG1_chr17_71189230_.	0.215384632	89.90380095	72	0.65172992	1
VPS54_chr2_64244941_.	1.696153879	1.928811008	0	0.422984926	1
MCL1_chr1_150547957_.	0.965217531	70.28038975	61	0.584559368	1
IGF2R_chr6_160390471_.	0	87.16778219	0	0.466009863	1
COG3_chr13_46039014_.	0.270833343	92.21241588	29	0.532611674	1
HEATR1_chr1_236767051_.	0.570370436	0	0	0.455185952	1
GOLGA1_chr9_127701035_.	1.774073958	93.20169059	0	0.548977761	1
CCT7_chr2_73461481_.	0.012	99.01758321	0	0.622770801	1
RAB1B_chr11_66036216_.	0.099999994	79.42613881	53	0.550012419	1
RAB1B_chr11_66037078_.	2.228571653	30.12301134	0	0.415591549	1
ARF1_chr1_228272571_.	0.807407439	24.24738836	0	0.437343758	1
TRAPPC11_chr4_184581477_.	0.640740812	0	0	0.394067843	1
CARM1_chr19_10987142_.	1.039285779	17.2134759	44	0.594668329	1
IGF2R_chr6_160390273_.	0	0	0	0.249389522	1
PRKDC_chr8_48872597_.	0.116666675	53.38433273	70	0.553881108	1
ARF1_chr1_228270655_.	0	0	0	0.271531515	1
GOLGA1_chr9_127703370_.	0	42.09326857	0	0.473535336	1
ILF3_chr19_10765593_.	0.096296296	61.78127704	0	0.435873631	1
COPA_chr1_160316962_.	1.714814782	29.29906434	52	0.496871899	1
SAR1A_chr10_71930012_.	0	96.45607294	90	0.446999833	1
SMC3_chr10_112328130_.	0.153846145	39.2461956	0	0.343354437	1
ARCN1_chr11_118443248_.	0.819230735	89.6262023	30	0.449910727	1
COG3_chr13_46042540_.	0.517857134	53.29020212	0	0.494838158	1
VPS54_chr2_64245810_.	0.707407415	88.67070105	0	0.530822863	1
UGP2_chr2_64068221_.	1.573076844	58.04709775	58	0.483333611	1
RAB2A_chr8_61429830_.	0	0	0	0.380918964	1
TRAPPC8_chr18_29522989_.	0.503571451	31.81271659	0	0.679358371	1
UGP2_chr2_64073863_.	1.303846121	57.54882864	0	0.565302761	1
VPS53_chr17_617996_.	0	87.8331488	0	0.306672041	1
SEC24A_chr5_133984572_.	0.22857146	37.69390702	0	0.389036763	1
CARM1_chr19_10983825_.	1.451851845	1.343269219	0	0.358673763	1
HEATR1_chr1_236766648_.	1.603571296	63.43584463	0	0.562477319	1
TRAPPC8_chr18_29522765_.	0	92.07879687	71	0.611542266	1
TRAPPC11_chr4_184580439_.	0	85.85356699	31	0.538049616	1
QSOX2_chr9_139134285_.	0.899999917	25.76026228	0	0.563608699	1
COG1_chr17_71189443_.	0	55.37309531	30	0.464754052	1
MCL1_chr1_150551874_.	0	24.44335553	0	0.42124223	1
RAB1A_chr2_65356623_.	0.396296322	16.14802656	0	0.523273606	1
YIPF5_chr5_143550977_.	0.76666671	12.93217397	0	0.371267354	1
SURF4_chr9_136239687_.	1.148148298	13.18237778	0	0.465672604	1
RAB1B_chr11_66036261_.	0.03846154	94.88851994	0	0.683390994	1
EIF6_chr20_33875780_.	0.699999928	46.70345614	0	0.535595735	1
TM9SF2_chr13_100153742_.	0.132142872	91.22609081	0	0.566034593	1
RAD21_chr8_117886932_.	0	51.41441102	38	0.673445216	1
RAB1A_chr2_65356964_.	0.433333337	72.20960634	0	0.456629128	1
ILF3_chr19_10767266_.	2.46956563	99.56039199	0	0.681652038	1
RAD21_chr8_117883325_.	0.466666669	25.82913654	0	0.306930275	1
CARM1_chr19_10982611_.	0	21.50665016	0	0.201163635	1
C17orf75_chr17_30665365_.	0.714814782	25.64699584	0	0.484343781	1
TRAPPC11_chr4_184580627_.	0	98.72545755	0	0.630275451	1
SEC23IP_chr10_121655105_.	1.132142901	0	0	0.509022397	1
VPS53_chr17_615706_.	0.857142866	0	0	0.509746674	1
QSOX2_chr9_139137295_.	0	0	0	0.320228509	1
SEC24A_chr5_133984542_.	0.099999987	87.83879	0	0.360064564	1
SEC24A_chr5_133985560_.	1.551851869	24.93233326	0	0.29541812	1
ST3GAL4_chr11_126272082_.	1.918518662	0	51	0.606467558	1
ST3GAL4_chr11_126272470_.	1.754166603	91.54904028	75	0.679788009	1
CCT7_chr2_73459769_.	0.378571421	0	0	0.341224088	1
SCFD1_chr14_31091733_.	0.157142848	90.30108152	0	0.626378592	1
HEATR1_chr1_236766470_.	3.099999666	63.27770668	60	0.666733836	1
UGP2_chr2_64070003_.	0.995652139	79.57048716	0	0.596873777	1
MCL1_chr1_150548090_.	1.35185194	81.58199889	0	0.61731968	1
TM9SF2_chr13_100154082_.	0.220833346	41.11796781	0	0.485452492	1
COG1_chr17_71192821_.	0.965217233	17.52293074	0	0.462227937	1
ARF1_chr1_228270664_.	0	0	0	0.40379734	1
ARCN1_chr11_118446031_.	1.450000048	10.8942629	0	0.356189308	1
YIPF5_chr5_143548150_.	0.384000003	81.58959424	0	0.621139885	1
RAB5C_chr17_40311727_.	3.642857075	92.87792997	0	0.39399439	1
RAD21_chr8_117886971_.	0.05555556	74.54974561	0	0.434307918	1
GOLGA1_chr9_127703231_.	0.025925927	9.483446766	0	0.33720143	1
IGF2R_chr6_160390163_.	0	82.20931506	44	0.5237087	1
C17orf75_chr17_30669130_.	0.16538462	45.13442832	12	0.418978035	1
VPS53_chr17_615789_.	0.875999987	46.92696564	0	0.488094519	1
SURF4_chr9_136242758_.	0	17.87692524	0	0.325463634	1
ST3GAL4_chr11_126225878_.	0	10.42574835	0	0.259006135	1
ST3GAL4_chr11_126279060_.	1.211538434	44.21177875	0	0.539217726	1
RAB5C_chr17_40311364_.	1.483999968	0.737264254	0	0.137582563	1
IGF2R_chr6_160390490_.	0	96.61266232	0	0.338789584	1
TRAPPC11_chr4_184580534_.	0	75.78162879	47	0.549447246	1
YIPF5_chr5_143550232_.	0.154545441	75.31104949	47	0.550722935	1
TRAPPC8_chr18_29522952_.	2.117391348	91.58856555	0	0.594466575	1
EIF6_chr20_33868607_.	1.192592502	4.296713835	0	0.305291092	1
GBF1_chr10_104001211_.	0	90.80576612	47	0.598950107	1
SEC24C_chr10_75504378_.	0.110714294	10.98079817	0	0.493034535	1
ILF3_chr19_10765808_.	0.569230735	29.42243332	0	0.473215518	1
GOLGA1_chr9_127706384_.	1.633333564	64.04704834	74	0.581339198	1
SCFD1_chr14_31093792_.	1.116000056	0	59	0.625685674	1
COG1_chr17_71189243_.	0.125925943	82.38843237	51	0.571274974	1
MCL1_chr1_150549916_.	2.055555582	46.60106652	0	0.497120447	1
IGF2R_chr6_160391144_.	0.211538464	22.4324706	0	0.570862506	1
EIF6_chr20_33875569_.	1.077777743	49.72949894	0	0.53520738	1
VPS53_chr17_618062_.	0.088461526	0	46	0.568738049	1
ILF2_chr1_153643477_.	0.188888893	18.56670018	0	0.63321661	1
RAB2A_chr8_61433945_.	1.525925756	47.68705278	0	0.216097813	1
TRAPPC11_chr4_184580636_.	0	73.58580099	0	0.371961619	1
RAB1A_chr2_65355997_.	0.318518519	73.41520078	0	0.613137685	1
SURF4_chr9_136245666_.	3.16428566	56.3774501	0	0.410607891	1
RAB1A_chr2_65356530_.	1.614814758	79.22924988	71	0.673705423	1
GOLGA1_chr9_127703085_.	0.146153852	0	0	0.485839236	1
CARM1_chr19_10985874_.	1.985185385	0	79	0.629477398	1
IGF2R_chr6_160390197_.	0	61.89133574	62	0.540216496	1
TRAPPC8_chr18_29522166_.	2.149999857	90.56562799	73	0.676235041	1
SEC24C_chr10_75504188_.	0.171999991	9.020130972	0	0.404771112	1
YIPF5_chr5_143550207_.	0.12222223	49.24501943	0	0.392417164	1
ST3GAL4_chr11_126278022_.	1.952000022	40.70734009	0	0.436935842	1
QSOX2_chr9_139136441_.	1.32916677	82.64479356	0	0.47827369	1
ILF3_chr19_10764974_.	0	93.27753339	0	0.282855729	1
COPA_chr1_160314571_.	1.414814711	63.27346656	0	0.505251823	1
ARF1_chr1_228271046_.	0.489285707	85.46237006	59	0.616114656	1
RAB1B_chr11_66032899_.	0.859259188	37.63093206	0	0.537169873	1
ARF1_chr1_228271583_.	0.92592591	53.38352158	0	0.537690708	1
RAB1B_chr11_66033035_.	0.653571546	38.72193273	44	0.50761502	1
VPS54_chr2_64246026_.	0	20.46682587	40	0.496432448	1
SEC23IP_chr10_121655016_.	0.592307687	0	0	0.664225566	1
SEC16A_chr9_139380198_.	1.6592592	49.28056267	60	0.633968295	1
ST3GAL4_chr11_126227877_.	1.686956525	68.56019252	31	0.524896218	1
VPS54_chr2_64246054_.	0	94.73134063	94	0.748499317	1
C17orf75_chr17_30669050_.	0.172000006	87.45861738	72	0.66384635	1
VPS54_chr2_64246049_.	0	92.23509129	80	0.43855921	1
SEC24C_chr10_75508822_.	0.784615397	5.861759634	0	0.399318408	1
C17orf75_chr17_30669178_.	0.099999994	44.46113453	0	0.442439528	1
VPS54_chr2_64242779_.	0.912499964	0	0	0.529401948	1
RAB1B_chr11_66034679_.	0.33461538	53.34569235	0	0.684229005	1
GOLGA1_chr9_127703303_.	0	21.58739675	0	0.28492813	1
C17orf75_chr17_30669247_.	0.507692277	8.991851232	0	0.400649728	1
RAB1B_chr11_66039597_.	0.49999997	49.44142905	0	0.436835891	1
SAR1A_chr10_71930198_.	0	90.28751315	86	0.699385196	1
MCL1_chr1_150552064_.	0.319999993	54.81704999	0	0.386566947	1
RAD21_chr8_117886863_.	0	22.0239445	0	0.39371409	1
SEC24A_chr5_133984549_.	0.070833333	61.33175085	0	0.254076468	1
TRAPPC11_chr4_184580463_.	0	88.99870179	0	0.472964954	1
VPS53_chr17_617325_.	0.099999987	56.11533709	69	0.624424005	1
RAB1B_chr11_66036874_.	1.096153855	94.65933237	62	0.59625197	1
QSOX2_chr9_139137560_.	0	0	0	0.485389118	1
RAB1A_chr2_65356743_.	1.007407308	59.54846805	0	0.506648644	1
COPB1_chr11_14522282_.	0.399999976	39.57305335	0	0.427272274	1
SEC16A_chr9_139380028_.	0.359259248	26.82622782	40	0.636005298	1
COG3_chr13_46039318_.	0.099999987	91.56961406	35	0.615059963	1
RAB1B_chr11_66034389_.	0.844444513	87.5457057	42	0.495921179	1
VPS53_chr17_617792_.	0	97.75461813	0	0.403853436	1
QSOX2_chr9_139136892_.	1.907142878	60.22275734	0	0.407414313	1
RAB1B_chr11_66036770_.	1.089285851	70.06414376	42	0.531179807	1
CARM1_chr19_10982662_.	0	0	0	0.234455564	1
SEC16A_chr9_139375039_.	0.546153843	81.72232835	51	0.536778294	1
CARM1_chr19_10982915_.	0	86.7816734	0	0.562289689	1
TRAPPC11_chr4_184579461_.	1.083333373	0	0	0.497263408	1
SEC16A_chr9_139377167_.	0	96.73385594	0	0.362621339	1
ILF2_chr1_153642474_.	0.714814782	95.92425159	0	0.657932331	1
GBF1_chr10_104007471_.	0.277777791	5.570408257	0	0.477120982	1
IGF2R_chr6_160390219_.	0	57.63506894	0	0.297423275	1
SYNCRIP_chr6_86351760_.	0.399999976	11.72801748	0	0.531255753	1
SURF4_chr9_136242417_.	0	62.72697072	0	0.461432865	1
SURF4_chr9_136242558_.	0	52.60706389	0	0.312773389	1
RAB1A_chr2_65356888_.	0	43.33042424	0	0.51117851	1
GOLGA1_chr9_127703276_.	0	93.1619441	0	0.4936731	1
UGP2_chr2_64068878_.	0	94.73561761	0	0.411459952	1
VPS54_chr2_64245785_.	0.132142872	23.49788308	0	0.544509783	1
SYNCRIP_chr6_86347583_.	0.492592633	34.08309672	0	0.372191315	1
UGP2_chr2_64068864_.	0	15.89505746	0	0.194078351	1
UGP2_chr2_64069835_.	0.37391305	42.00205074	0	0.542659515	1
GOLGA1_chr9_127705107_.	1.186363935	84.0403084	58	0.597579116	1
TRAPPC11_chr4_184580638_.	0	72.68405705	74	0.716405113	1
SCFD1_chr14_31091536_.	0.16428569	71.85675482	0	0.505614392	1
RAB1B_chr11_66036241_.	0.099999987	32.15841521	0	0.431698114	1
CARM1_chr19_10982722_.	0	13.1063875	0	0.469850279	1
PRKDC_chr8_48872702_.	0	47.29500783	0	0.276205762	1
ST3GAL4_chr11_126228253_.	1.375	25.61259558	0	0.610004262	1
TRAPPC8_chr18_29523024_.	0.053571433	55.96682237	38	0.493774392	1
SURF4_chr9_136242328_.	0.153571442	97.72246698	0	0.491011856	1
TM9SF2_chr13_100157907_.	0.570370376	16.9626453	0	0.521670089	1
TRAPPC8_chr18_29522377_.	1.100000024	62.06813021	0	0.488370795	1
SEC16A_chr9_139377673_.	0	0	0	0.356130292	1
RAB5C_chr17_40304027_.	2.270370245	0	0	0.157565248	1
QSOX2_chr9_139133040_.	0.254166692	55.78206386	43	0.427540776	1
SEC16A_chr9_139377503_.	0	88.67641599	0	0.315368145	1
CREBBP_chr16_3925801_.	3.781481504	0	0	0.56510674	1
SURF4_chr9_136242864_.	0	0	0	0.509795416	1
VPS53_chr17_613485_.	0.351851851	39.67455808	0	0.406393321	1
SEC16A_chr9_139377182_.	0	79.69946047	52	0.394963073	1
TRAPPC11_chr4_184581805_.	0.799999893	8.094089313	0	0.468484469	1
CREBBP_chr16_3929821_.	0	79.29797665	52	0.619847973	1
CARM1_chr19_10982450_.	0	0	50	0.593872834	1
VPS54_chr2_64242082_.	0.635714233	86.97598139	0	0.513513717	1
SURF4_chr9_136242747_.	0	98.41637143	0	0.515845682	1
SEC24A_chr5_133985174_.	0.896296322	70.03719136	37	0.546769965	1
SEC16A_chr9_139377409_.	0	91.20522206	0	0.526246443	1
CARM1_chr19_10979736_.	1.242307663	51.01484447	32	0.53321437	1
QSOX2_chr9_139135952_.	0.530769229	33.83809167	0	0.412812469	1
ILF3_chr19_10765554_.	0	31.90481932	0	0.276205499	1
ILF2_chr1_153642682_.	0.635999978	84.00933711	23	0.360699661	1
ILF2_chr1_153642652_.	1.103571534	27.28541411	0	0.4978453	1
QSOX2_chr9_139137457_.	0	92.95753356	0	0.649936095	1
RAB1B_chr11_66033710_.	0.129166663	57.78151891	0	0.486988971	1
ST3GAL4_chr11_126222278_.	0.38846156	39.01700803	0	0.389203872	1
VPS54_chr2_64241263_.	0.174999997	32.80556775	0	0.489355051	1
SYNCRIP_chr6_86351749_.	0.369230747	69.05798232	60	0.593603318	1
GOLGA1_chr9_127700877_.	0.285185188	2.991900638	0	0.404159565	1
IGF2R_chr6_160394035_.	1.117857099	67.22297008	53	0.556771896	1
EIF6_chr20_33872053_.	0.31851849	51.32227142	38	0.48464333	1
TRAPPC11_chr4_184581858_.	0.919230759	7.972821953	0	0.261348922	1
SEC23IP_chr10_121652286_.	0.100000001	81.57344492	0	0.513451791	1
ST3GAL4_chr11_126272911_.	2.096153736	34.04795905	50	0.336229833	1
IGF2R_chr6_160393593_.	1.904000044	26.50272529	0	0.515930701	1
GOLGA1_chr9_127703142_.	0.078571424	66.5202167	0	0.435665048	1
RAB1A_chr2_65354085_.	0.424999982	92.4524434	0	0.629852484	1
TRAPPC11_chr4_184585061_.	2.588888884	54.25661707	0	0.607907305	1
WDR11_chr10_122610764_.	0.126923069	72.48823736	0	0.468170502	1
ST3GAL4_chr11_126277135_.	2.292856932	97.3263294	88	0.781806296	1
SURF4_chr9_136238679_.	1.485185146	99.71237255	0	0.670395286	1
RAB1B_chr11_66039233_.	1.307407379	99.63778336	83	0.60628274	1
GBF1_chr10_104000664_.	0.099999987	85.3423563	27	0.507725834	1
COG1_chr17_71189265_.	0.288461536	84.96528081	0	0.575786903	1
RAD21_chr8_117886419_.	0	91.41575311	0	0.502529565	1
CARM1_chr19_10980056_.	1.346428633	12.879744	0	0.270441582	1
SEC24A_chr5_133984546_.	0.099999987	25.94336162	0	0.519911245	1
VPS53_chr17_618046_.	0.029629633	51.42274377	0	0.444033809	1
SEC23B_chr20_18488716_.	0.099999987	95.2207608	81	0.452961571	1
QSOX2_chr9_139137544_.	0	58.72076024	0	0.391547571	1
TRAPPC11_chr4_184580483_.	0	23.88373377	0	0.424226894	1
EIF6_chr20_33872169_.	0	40.25246766	0	0.378711202	1
SAR1A_chr10_71930306_.	0	17.95494341	30	0.397539321	1
SEC16A_chr9_139379109_.	0.010714286	73.49756968	15	0.386817647	1
RAB1B_chr11_66039462_.	1.157142758	91.0256623	46	0.617854591	1
RAB1B_chr11_66033177_.	1.41481483	57.98854726	0	0.341710602	1
SEC23IP_chr10_121656765_.	0.939285815	63.12030614	0	0.521867322	1
ARL1_chr12_101799870_.	0.522222221	34.33318991	0	0.502314283	1
EIF6_chr20_33871882_.	1.704347849	32.70369432	0	0.533676146	1
GOLGA1_chr9_127700896_.	0.949999988	60.46658253	36	0.545094561	1
RAB1A_chr2_65356889_.	0	95.90961397	67	0.612867071	1
ILF2_chr1_153643385_.	0.478571475	87.60543605	58	0.588319668	1
YIPF5_chr5_143549968_.	0.203703701	59.97439706	0	0.309274511	1
SYNCRIP_chr6_86351561_.	0.523076952	95.56778676	63	0.583774288	1
QSOX2_chr9_139137279_.	0	0	0	0.531636915	1
COG1_chr17_71189312_.	0.415999979	15.39354374	0	0.441841439	1
SEC16A_chr9_139375887_.	0.996153772	0	0	0.665920425	1
RAB1A_chr2_65356854_.	0	70.64430244	32	0.576725644	1
ILF3_chr19_10764307_.	0.276000023	66.4948866	0	0.316478383	1
SURF4_chr9_136240044_.	1.726922989	10.2023126	0	0.279368792	1
GBF1_chr10_104005325_.	0.044	44.3734194	0	0.627496132	1
MCL1_chr1_150551612_.	0.125	77.18366972	0	0.527083255	1
